cust_id,income,age,years_with_bank,nbr_children,gender,marital_status,postal_code,state_code
23175760,5375.4,28,3,1,F,4,38168,TN
27267320,124468.0,30,2,3,F,2,10236,NY
31344055,100238.6,42,2,5,F,2,64132,MO
31350886,83867.2,32,2,0,M,1,76017,TX
14994617,22957.0,50,10,7,F,2,94150,CA
31340812,7753.3,19,4,0,F,1,14686,NY
20443770,25761.0,86,3,2,M,2,94162,CA
25903384,6442.0,57,4,0,M,2,55422,MN
17714554,59317.7,40,7,4,F,3,48208,MI
14997818,2908.4,25,4,3,M,2,78468,TX
20440935,0.0,18,7,2,M,1,10104,NY
20437305,9907.5,76,3,2,M,2,90159,CA
19082322,43930.6,42,2,3,F,2,46261,IN
24531210,132813.0,45,2,5,M,4,95184,CA
14995717,21654.6,66,6,2,F,2,43653,OH
21809376,0.0,16,4,1,F,1,74186,OK
16354248,0.0,18,3,3,M,1,07117,NJ
31359143,16488.7,39,9,0,F,1,85726,AZ
17724239,48573.2,48,5,3,F,4,43688,OH
27269520,19832.0,33,5,2,F,2,43272,OH
16353228,5855.8,37,6,3,F,1,94149,CA
27263280,48600.0,47,9,0,M,1,10042,NY
28624890,0.0,17,2,1,F,1,78738,TX
14991801,0.0,17,9,2,F,1,97248,OR
31351944,9630.1,19,4,0,F,1,23541,VA
27251860,23450.0,30,2,0,M,1,10210,NY
16351596,2271.8,31,7,5,F,2,10138,NY
28622055,3306.7,31,1,4,M,2,95137,CA
29993392,74591.0,57,7,0,M,2,55422,MN
19084604,0.0,16,1,1,M,1,43630,OH
21802400,46290.4,21,3,2,M,2,10153,NY
14991086,0.0,17,2,2,F,1,94174,CA
20448090,63046.5,37,4,2,F,1,93728,CA
29987804,80220.8,37,7,0,M,1,76017,TX
25905094,7065.3,41,8,0,M,1,87137,NM
13634410,7169.0,40,10,1,F,1,85726,AZ
25891186,5669.2,41,8,2,F,2,30305,GA
29981930,0.0,22,7,0,M,1,60654,IL
17714060,38993.5,27,4,2,M,2,77210,TX
17724317,12192.7,65,12,2,F,2,10276,NY
14995244,25623.4,53,3,3,F,2,60622,IL
29979686,68853.4,45,5,0,M,2,46256,IN
31359465,86183.3,55,5,1,F,2,21207,MD
19078402,16724.4,61,1,1,F,4,38132,TN
31358384,84186.9,65,5,0,M,2,10276,NY
28624743,4762.8,65,5,1,M,1,33249,FL
17715282,18795.4,45,12,2,F,2,46256,IN
28623315,5154.4,53,3,2,F,2,90095,CA
23164965,40607.7,36,2,3,M,4,90057,CA
31337155,52187.0,25,4,0,F,1,10140,NY
29990818,39679.2,41,11,2,F,2,10154,NY
21800112,0.0,17,5,1,F,1,94164,CA
20440500,9292.5,80,7,2,F,4,92517,CA
16355832,8746.5,33,3,6,M,3,02172,MA
14991999,108422.6,45,5,3,F,3,60650,IL
24533568,36322.2,51,9,3,F,2,68180,NB
25901826,2530.2,24,6,0,F,1,60666,IL
20443680,43596.0,40,7,5,M,2,10086,NY
24530346,32241.6,34,2,5,F,2,98165,WA
16353792,2502.8,22,7,3,F,1,40230,KY
24532956,30897.0,40,6,4,M,2,77089,TX
28633101,1604.8,67,7,1,F,2,80274,CO
16359216,7456.7,59,9,4,F,2,77105,TX
21805616,134180.8,39,7,1,M,1,77036,TX
27264700,51654.0,75,7,0,F,2,38177,TN
27258460,0.0,15,9,0,M,1,67276,KS
31355118,48044.7,23,2,0,F,3,92173,CA
24540786,9878.4,35,3,5,F,2,92173,CA
27265760,82128.0,55,7,1,F,2,93769,CA
23174179,33165.5,52,8,3,F,3,90047,CA
21805248,10384.4,87,10,1,M,2,10248,NY
17715360,24447.8,15,7,2,M,1,60665,IL
31345757,102561.6,43,3,4,M,2,90105,CA
21801536,0.0,15,3,1,F,1,77083,TX
14992098,18891.4,83,3,2,M,2,94162,CA
16353708,5287.8,59,9,4,F,3,46232,IN
21803248,69903.6,34,7,1,F,2,95101,CA
20448000,31522.5,23,5,2,M,1,94225,CA
13626490,8976.0,29,8,2,F,2,10153,NY
31348977,67626.9,36,6,2,M,4,90176,CA
24535440,0.0,15,5,2,F,1,96822,HI
21808304,84710.6,33,6,3,F,2,85032,AZ
14992626,12145.1,85,5,2,F,2,77168,TX
16354644,16602.0,60,9,3,M,3,38132,TN
25890198,1312.7,59,4,2,F,3,14686,NY
19082840,67870.6,47,7,6,M,2,14622,NY
25897437,5962.0,46,3,2,F,2,46261,IN
27261800,0.0,16,3,0,F,1,78738,TX
24529770,4984.2,20,3,2,F,1,94103,CA
24541434,16462.8,82,0,2,M,4,32284,FL
25894663,1801.2,47,4,2,M,2,97254,OR
21815440,27341.6,41,4,2,M,4,92510,CA
28624470,1219.7,20,2,1,F,1,60606,IL
31348241,11550.6,84,4,0,M,2,77168,TX
24536988,47048.4,67,5,2,F,2,64115,MO
31351116,15660.7,60,0,0,F,1,85205,AZ
21815888,78176.8,69,8,1,M,2,77292,TX
28630077,17710.4,44,4,5,F,4,90106,CA
13625100,10800.0,90,10,1,F,2,46260,IN
28621614,2325.5,53,3,2,F,2,97237,OR
19088874,0.0,15,7,1,M,1,96802,HI
21803856,19588.4,61,4,1,F,2,19160,PA
24528096,29374.2,52,0,3,F,2,77036,TX
21807200,31031.0,60,3,1,F,2,40564,KY
21805568,0.0,15,10,1,F,1,95184,CA
13631420,40671.0,31,1,3,M,3,60651,IL
13627260,14141.0,19,4,1,M,1,63152,MO
16357128,2361.2,75,5,3,F,2,55174,MN
24529644,21567.6,35,3,2,F,1,38177,TN
28631379,334.1,26,5,1,M,1,90168,CA
23162160,36131.9,38,4,2,M,2,10209,NY
19080306,0.0,16,8,1,F,1,97254,OR
19087810,0.0,17,2,1,F,1,45275,OH
24542856,256093.2,56,4,2,M,3,75346,TX
24539634,35350.2,27,4,3,F,2,77159,TX
23167685,3284.5,83,9,0,F,3,10105,NY
29996230,23135.2,46,6,1,M,4,92510,CA
20446320,43462.5,59,6,4,M,2,78738,TX
13624810,20855.0,37,7,3,F,2,10209,NY
25896411,14273.0,63,10,0,F,4,60663,IL
13625870,8799.0,28,7,1,F,2,73169,OK
14997268,84013.6,58,8,3,M,2,48202,MI
21807440,73845.2,74,7,1,M,2,53268,WI
31342790,29872.4,37,7,3,F,4,98112,WA
17717817,128135.8,39,6,3,F,3,60650,IL
28620018,12650.8,42,2,5,F,2,90105,CA
16359816,1627.7,44,4,5,F,4,78429,TX
16359408,7688.9,41,8,4,M,4,33133,FL
16359204,17678.6,40,10,3,M,1,75286,TX
14988193,16182.1,75,5,2,M,2,60647,IL
29979466,59149.2,39,9,0,F,2,95101,CA
17721405,9558.9,15,7,2,M,1,43630,OH
21800016,169902.2,58,11,3,F,2,90785,CA
28622790,0.0,17,2,1,F,1,77140,TX
14996124,40275.4,40,7,3,M,4,33133,FL
21807152,20924.8,26,8,1,M,1,94242,CA
16353900,2149.1,21,6,3,F,1,94174,CA
13630720,7495.0,89,9,1,M,2,79931,TX
24535674,1870.2,81,9,2,M,2,55174,MN
13627090,5981.0,75,5,1,F,2,90190,CA
20440545,40329.0,39,6,2,F,2,95101,CA
24540282,13710.6,45,3,4,M,2,02149,MA
21812208,34499.4,50,3,2,M,2,07303,NJ
23172615,8801.2,65,1,0,F,2,10084,NY
13629740,12436.0,30,9,1,M,1,90140,CA
13632350,25827.0,76,6,1,F,2,38177,TN
25897038,7751.0,71,8,0,F,2,10146,NY
19086662,23611.0,20,5,1,F,1,55113,MN
24536610,11502.0,43,1,2,M,2,07171,NJ
19080544,62661.2,54,3,2,F,2,10126,NY
16359240,0.0,19,4,3,M,1,77105,TX
23168331,19385.1,64,10,1,F,3,02171,MA
20451330,63798.0,44,11,4,M,2,80268,CO
24534774,37512.0,44,2,3,M,2,20126,DC
24525108,136956.6,54,2,3,M,2,94164,CA
16350144,3240.7,65,5,3,F,1,90159,CA
14991878,13693.9,34,3,4,M,2,60634,IL
31348126,6573.4,83,3,0,M,4,92505,CA
23164863,0.0,19,7,0,F,1,92705,CA
27268760,5288.0,23,4,1,M,2,78468,TX
14989491,33246.4,75,5,2,M,2,92149,CA
16359156,2786.5,53,3,4,M,2,07303,NJ
27251140,38564.0,40,2,4,M,4,94654,CA
25902662,10696.2,43,10,2,M,2,60606,IL
20443170,14772.0,47,4,4,F,2,97254,OR
14992263,21805.3,57,7,3,M,2,97237,OR
16355076,0.0,18,10,3,M,1,67276,KS
14993792,8244.5,90,10,2,M,2,79931,TX
20451795,19092.0,40,4,2,M,1,33654,FL
25903232,3508.5,36,3,2,M,3,74194,OK
28616868,3201.7,30,5,1,M,1,10164,NY
17714320,4843.8,67,4,2,F,2,85724,AZ
13625370,0.0,14,6,1,F,1,10181,NY
24528978,13998.6,20,3,2,F,1,90191,CA
23164268,20024.8,45,1,0,F,1,90152,CA
14996564,16274.5,38,8,3,F,4,90016,CA
28630917,1152.5,34,4,4,F,2,92173,CA
28612584,0.0,16,1,1,F,1,90785,CA
16361436,2672.9,38,5,3,M,1,33654,FL
24540192,23623.2,68,6,2,F,2,85047,AZ
23177562,8543.4,90,6,0,M,2,74146,OK
13633280,18466.0,32,2,3,M,3,74194,OK
29981820,0.0,22,7,0,F,1,46232,IN
13633850,2314.0,89,9,1,F,2,74146,OK
21809792,34567.0,38,11,4,F,2,90048,CA
13628140,0.0,17,2,1,M,1,60654,IL
14989689,25823.6,21,6,2,M,1,77076,TX
27268060,74728.0,52,4,1,F,4,43688,OH
25903289,5900.3,60,7,2,M,2,55113,MN
17724655,15999.1,25,11,3,M,2,38140,TN
21814400,128070.8,49,12,1,F,2,10208,NY
14992604,6356.9,81,11,2,F,2,53268,WI
24530238,14245.2,83,1,2,F,2,10088,NY
21803632,211923.4,41,4,2,F,2,10104,NY
31353807,75299.7,59,9,0,F,1,48208,MI
27261900,24792.0,60,2,0,F,2,10084,NY
24525180,19440.0,91,9,2,F,2,46260,IN
23177375,7812.8,77,3,0,F,2,53244,WI
16350624,1681.0,36,6,5,F,3,92513,CA
31337615,17790.5,53,3,1,F,2,94164,CA
14993561,0.0,16,8,2,M,1,73179,OK
31345527,50602.3,44,4,0,F,1,37209,TN
16356048,4057.0,27,6,3,M,2,75328,TX
13631400,20684.0,45,5,1,M,1,90162,CA
16349808,2111.1,45,5,3,F,1,80275,CO
31340490,36487.2,66,6,0,F,1,90009,CA
24538230,46488.6,77,5,2,F,2,38177,TN
21804528,42036.8,49,12,1,M,1,79917,TX
13625690,61300.0,51,1,3,M,2,87194,NM
20438880,97536.0,48,5,2,F,2,45455,OH
28619451,23310.8,53,3,1,M,1,32272,FL
27250520,87744.0,41,3,0,F,2,94145,CA
24524730,40842.0,27,4,2,F,1,10140,NY
27266140,5368.0,26,4,0,F,1,60640,IL
19086690,3929.8,55,3,1,F,2,55422,MN
25902225,3376.9,42,9,3,F,2,64105,MO
14991031,8608.6,20,5,2,M,1,60625,IL
20443875,22615.5,79,6,2,F,2,21214,MD
28627872,2018.9,66,6,1,F,2,10079,NY
28619409,10406.1,54,4,2,F,2,15279,PA
31347666,39479.5,38,6,2,M,2,77089,TX
16355556,946.7,72,7,3,F,1,28220,NC
16355148,17492.0,61,11,4,M,4,78707,TX
24540552,27180.0,39,7,2,F,2,35241,AL
21805504,0.0,17,5,1,M,1,02171,MA
27255860,58240.0,36,8,2,M,3,90027,CA
14989887,0.0,18,3,2,F,1,10079,NY
28619346,0.0,16,1,1,F,1,94174,CA
17717063,67090.4,35,7,2,M,1,77036,TX
24528438,47070.0,48,5,3,M,2,89194,NV
19081426,108817.8,58,8,2,F,2,28223,NC
24531048,10656.0,68,6,2,F,3,38166,TN
28626360,3895.1,39,9,1,F,1,90024,CA
25890578,874.8,70,7,0,F,2,10014,NY
27252800,7452.0,71,3,0,F,2,85724,AZ
20441955,26868.0,37,4,5,F,2,98165,WA
17718714,42978.0,37,4,2,M,1,90015,CA
13631640,24300.0,48,8,1,M,1,10042,NY
28620711,0.0,16,8,1,F,1,97248,OR
17718571,6528.6,80,7,2,M,2,77168,TX
25906177,1761.5,33,8,0,M,2,20271,DC
31348356,135808.1,55,5,0,M,1,78204,TX
25891148,0.0,18,7,0,M,1,89194,NV
25898387,2246.0,34,10,0,M,2,90081,CA
17720222,14617.2,68,5,2,F,2,55174,MN
14995574,13422.2,81,11,2,M,2,38177,TN
31344032,128059.4,43,3,5,M,2,64132,MO
28614999,6751.9,33,3,1,F,2,77210,TX
20438220,66831.0,64,11,4,F,4,10138,NY
13631800,0.0,16,8,1,M,1,60637,IL
25902320,1438.5,28,4,1,F,4,38168,TN
24540750,19807.2,74,2,2,F,2,53244,WI
14997345,15412.1,31,10,4,F,3,85023,AZ
21814960,31998.2,29,11,2,M,2,38140,TN
23170473,53335.9,63,9,0,F,4,60663,IL
29986946,45848.0,47,7,1,M,2,20126,DC
31350840,0.0,13,5,0,F,1,96822,HI
16355508,16322.7,60,10,4,F,2,28223,NC
31343641,0.0,17,2,0,F,1,60606,IL
21815856,0.0,14,9,1,M,1,96802,HI
29981072,59991.8,73,8,0,M,2,37228,TN
17717648,58185.4,49,5,3,F,2,10126,NY
27260380,65162.0,33,5,2,F,2,85032,AZ
27256220,16022.0,82,4,0,F,2,19117,PA
23166801,9479.9,53,9,0,F,1,43241,OH
31357303,59818.4,34,4,2,F,4,97297,OR
27261440,14990.0,88,10,0,M,2,79931,TX
20439930,6906.0,70,7,2,F,2,10014,NY
23165577,21459.0,78,4,0,M,2,92149,CA
19076484,51220.4,52,2,1,F,1,85008,AZ
24528186,21261.6,34,2,4,M,4,73154,OK
24527574,11440.8,20,3,2,F,1,14686,NY
29978542,43227.8,71,10,0,M,2,10014,NY
27258380,8600.0,24,5,0,F,1,92173,CA
19079746,60641.0,34,4,4,M,3,21231,MD
28633143,1946.9,29,7,1,M,2,20271,DC
14997301,17318.4,52,2,4,F,2,10160,NY
21808880,89629.8,52,5,2,M,2,53277,WI
17724824,35410.7,53,10,2,M,1,90195,CA
17718584,22243.0,64,11,2,F,1,75204,TX
31338581,69949.9,37,3,0,M,2,10126,NY
20451735,45397.5,39,6,2,F,1,94608,CA
28621845,2919.2,77,7,1,F,2,10167,NY
28627473,7982.1,61,1,1,M,2,44127,OH
25894036,0.0,22,4,0,M,1,02171,MA
23168246,15236.6,58,3,0,F,2,85068,AZ
27267840,0.0,17,4,0,F,1,10160,NY
29986044,89749.0,71,11,0,F,2,10146,NY
29975440,128429.4,54,7,4,F,4,90061,CA
13625880,6354.0,67,7,1,M,2,98137,WA
21809408,75335.0,54,7,3,M,2,78738,TX
29978784,35901.8,55,5,1,F,2,77036,TX
28618968,6591.3,43,3,1,F,1,90138,CA
21808592,21468.2,29,11,1,F,2,19150,PA
17719234,60949.2,32,7,4,M,2,85032,AZ
27262700,36700.0,38,7,2,F,2,92821,CA
27256460,86762.0,48,10,0,M,1,15273,PA
17723251,16003.0,36,3,2,F,1,92811,CA
31338558,23057.5,35,5,0,F,2,10126,NY
20450835,2721.0,23,5,2,F,1,48202,MI
28628796,3448.6,33,3,4,M,2,64105,MO
20443575,17419.5,44,7,4,F,2,93702,CA
20450610,9198.0,26,2,2,M,1,44126,OH
23168875,6163.5,73,9,0,F,2,35233,AL
17714073,4293.9,57,4,2,F,3,85216,AZ
19077702,3668.0,23,2,1,M,1,19107,PA
25905778,1804.0,30,6,2,F,3,21227,MD
20443125,13021.5,73,10,2,F,2,35233,AL
25905227,1249.4,50,7,0,M,1,87193,NM
16359660,4983.5,25,4,3,M,2,85028,AZ
14995684,22239.8,36,6,4,F,2,37232,TN
13633380,0.0,14,6,1,F,1,90106,CA
20442675,110677.5,48,4,5,M,4,95184,CA
28628670,0.0,17,2,1,M,1,77105,TX
23169912,6088.2,57,3,1,F,2,77095,TX
27251480,53526.0,31,3,2,F,2,10161,NY
20445060,28978.5,29,5,2,M,2,75328,TX
20450280,8658.0,23,5,2,M,1,77086,TX
25903593,0.0,20,2,0,M,1,85734,AZ
25903042,1472.7,46,3,2,F,4,78429,TX
20445630,0.0,19,8,2,M,1,10148,NY
28614537,2542.3,20,5,1,M,1,77083,TX
16358760,1247.4,31,6,4,F,2,40214,KY
19084142,0.0,16,8,1,F,1,94150,CA
28621572,3861.3,19,4,1,M,1,90003,CA
25902491,3667.0,62,9,1,M,2,93769,CA
13629340,11074.0,53,3,2,F,2,97237,OR
28630014,0.0,18,3,1,F,1,55113,MN
28614516,0.0,16,1,1,F,1,77083,TX
19085528,0.0,17,2,1,F,1,90174,CA
21815600,64519.0,32,5,3,M,2,43272,OH
14995354,9179.5,21,6,2,F,1,92155,CA
20449605,4026.0,31,4,2,F,1,60640,IL
16355292,3859.2,39,9,5,F,2,77089,TX
14996883,43815.2,60,8,2,M,1,60634,IL
20437920,9927.0,44,11,2,F,1,40205,KY
24542082,54477.0,36,4,2,F,1,94608,CA
23177698,9032.6,54,10,0,F,1,90045,CA
23168909,6730.8,47,3,2,M,2,97254,OR
29982568,0.0,22,7,0,M,1,02171,MA
19075126,4330.2,83,3,1,M,2,46260,IN
17722692,47598.2,34,8,3,M,4,33133,FL
28615839,0.0,15,7,1,M,1,48208,MI
14993924,38270.1,54,4,4,F,2,74186,OK
24525522,78892.2,45,3,2,F,1,40504,KY
27261100,68946.0,52,4,1,M,2,53277,WI
16360836,7846.4,55,5,4,F,4,43688,OH
20442465,166506.0,57,4,2,M,1,32272,FL
23164829,17020.8,50,6,0,F,1,96839,HI
25898102,1207.4,82,9,0,M,2,14667,NY
17721548,46152.6,38,5,2,F,1,90175,CA
27249720,21402.0,76,8,0,F,3,75230,TX
20447460,36450.0,52,9,2,M,1,10042,NY
28631253,0.0,17,2,1,F,1,10160,NY
27267420,7102.0,27,6,2,F,2,93776,CA
14998225,27296.5,34,4,4,M,2,43272,OH
23178735,26604.4,60,6,1,F,2,21207,MD
25889761,6108.9,37,4,0,F,2,77210,TX
28628418,1891.0,27,6,2,F,2,90166,CA
31347091,104567.2,57,7,0,F,2,46249,IN
13632230,24368.0,34,4,4,F,2,07139,NJ
28614327,1847.8,28,7,1,F,2,73169,OK
13630150,24545.0,53,3,2,F,2,90095,CA
25900344,526.7,27,3,1,F,4,07301,NJ
29980566,29374.4,53,13,0,F,1,43241,OH
17714593,25543.7,62,8,2,M,2,10014,NY
21815472,76754.6,48,7,1,F,1,10105,NY
28631211,3306.2,51,1,3,F,2,10160,NY
27253960,99246.0,55,7,1,F,4,77076,TX
20441565,36516.0,37,4,4,F,2,60601,IL
17722484,46160.4,52,9,3,F,2,77105,TX
21815920,51061.4,36,6,4,F,3,94174,CA
20437935,65743.5,48,5,2,F,1,40504,KY
19082952,80656.8,59,9,3,M,2,60606,IL
25898691,5795.0,62,9,2,F,2,78738,TX
31360385,45169.7,36,3,3,F,3,94174,CA
16351656,1471.7,43,3,4,F,4,92705,CA
28629762,14055.3,59,9,1,F,2,46240,IN
19083400,17638.6,38,4,1,M,1,02158,MA
28617078,10705.8,52,2,2,M,2,60665,IL
17723992,71041.1,44,11,2,M,1,76129,TX
14991350,9857.1,88,8,2,M,4,89149,NV
17723563,0.0,11,10,2,F,1,02149,MA
14989392,17950.9,52,2,3,F,2,77036,TX
27266560,36932.0,31,3,2,M,3,74194,OK
24542442,0.0,19,2,2,F,1,40561,KY
29975220,23760.0,94,14,0,F,2,46260,IN
20442480,84895.5,36,3,4,F,2,48212,MI
17720911,27131.0,44,11,7,F,2,94150,CA
24531552,31701.6,32,0,5,F,4,10178,NY
24530940,19679.4,20,3,2,F,1,15279,PA
19076750,42231.0,38,8,4,M,2,33157,FL
28616994,3036.2,50,10,1,F,2,46256,IN
31356038,35824.8,46,6,0,F,1,94299,CA
19086578,17234.0,41,1,1,F,1,92811,CA
27260440,52728.0,41,3,2,M,2,46261,IN
14994936,3049.2,24,3,3,F,4,07301,NJ
24531876,79327.8,41,9,5,F,2,60632,IL
20451225,0.0,21,3,2,F,1,45275,OH
29996098,26276.8,45,5,1,M,2,97203,OR
27252200,19204.0,79,11,0,M,2,96846,HI
31354221,34405.7,21,0,0,M,1,14669,NY
16361928,5638.1,70,4,3,F,2,77292,TX
25888754,24291.1,59,6,1,M,2,90112,CA
19084618,65396.8,48,8,4,F,3,90047,CA
19087432,106926.4,57,7,2,M,2,48202,MI
23175505,17638.5,66,2,0,M,2,14252,NY
13634710,30015.0,31,1,3,M,2,33237,FL
14988347,94660.5,52,2,4,M,3,19152,PA
27253300,0.0,14,8,0,F,1,90750,CA
25900458,19223.6,55,2,0,F,2,90128,CA
27256440,27500.0,19,3,0,M,1,60625,IL
23172649,15380.7,59,5,1,F,2,96849,HI
31344492,156489.7,48,8,0,M,1,33128,FL
16356216,9845.6,39,7,5,M,2,85032,AZ
25887671,587.7,87,4,0,M,2,46260,IN
21803472,0.0,16,4,1,F,1,10079,NY
31359948,22806.8,33,3,2,F,2,43272,OH
16353972,23310.8,55,5,3,M,1,32272,FL
27265900,8782.0,66,8,0,F,4,85046,AZ
31358867,30033.4,27,6,2,F,2,75277,TX
17719130,5751.2,14,6,2,M,1,80243,CO
23173890,0.0,22,3,0,F,1,60607,IL
17720638,76373.7,46,3,4,F,2,23541,VA
16350300,1323.0,80,10,3,F,1,60613,IL
31340513,79106.2,54,4,0,F,2,75270,TX
27257660,24806.0,31,3,3,M,2,60632,IL
23172666,15555.4,56,2,1,M,2,96849,HI
13629730,17242.0,61,1,1,F,1,19155,PA
16361148,2742.2,30,9,5,F,2,75277,TX
20438760,19327.5,66,3,2,F,2,60666,IL
13634950,19639.0,37,4,4,F,3,94174,CA
17718129,25769.9,51,8,3,M,2,97237,OR
24541290,47849.4,25,2,4,F,2,90013,CA
20448180,13575.0,70,7,2,F,2,44127,OH
21813216,197314.0,40,3,1,M,3,90173,CA
28632156,1282.0,27,6,2,F,2,38140,TN
28613844,3015.0,78,8,1,F,2,60647,IL
19086732,0.0,14,6,1,F,1,90106,CA
25898311,2204.0,23,5,0,M,1,60606,IL
31355233,17174.1,41,1,0,F,1,76183,TX
13628300,10933.0,19,4,1,F,1,15279,PA
14993132,85682.3,37,4,2,M,1,10019,NY
21813296,80740.4,55,8,3,M,2,55113,MN
24542838,0.0,16,6,2,M,1,96802,HI
29984548,24362.8,57,7,1,F,2,97237,OR
25902776,2808.2,93,10,0,F,4,90180,CA
25893314,7482.6,29,5,1,M,3,60605,IL
31358821,191741.8,46,6,0,F,1,10236,NY
31345872,40507.6,30,0,3,F,4,10178,NY
27259940,0.0,17,4,0,F,1,19136,PA
16357188,0.0,18,3,3,F,1,96849,HI
21803792,113646.0,31,4,3,F,3,10051,NY
24539166,33208.2,41,9,2,M,2,45219,OH
17717921,59103.2,53,10,2,F,2,46249,IN
27255820,15828.0,81,3,0,F,2,10088,NY
21814640,0.0,16,4,1,F,1,45275,OH
21808400,0.0,14,9,1,F,1,46261,IN
13632580,9005.0,27,6,2,F,2,90166,CA
21803424,37590.8,49,12,1,F,2,46256,IN
23176780,0.0,18,6,0,M,1,90106,CA
14994903,30413.9,60,10,3,M,2,92817,CA
17714983,33995.0,42,8,3,M,2,89194,NV
17725240,10449.4,18,4,2,F,1,21257,MD
20439345,23331.0,78,5,2,M,2,77099,TX
14992659,82633.1,60,10,2,F,4,60663,IL
28616490,5067.5,48,8,2,F,2,89194,NV
20448990,31333.5,28,4,2,F,3,92173,CA
31359511,199511.2,57,7,0,M,2,23463,VA
29982260,24052.6,23,8,0,F,1,15279,PA
24525990,47876.4,59,6,2,M,2,94161,CA
16360896,7686.6,68,8,3,M,2,10276,NY
29987276,13981.0,82,12,0,M,2,14667,NY
16359060,3687.4,54,4,3,F,2,90186,CA
21811904,52566.8,34,7,3,F,2,37232,TN
25893941,8229.8,38,5,3,M,3,21231,MD
16358244,9809.5,50,10,6,F,3,90047,CA
13629640,5779.0,80,10,1,F,2,53268,WI
25889495,3221.8,39,6,0,F,2,37229,TN
24533370,51123.6,76,4,2,M,2,53268,WI
19079914,72251.2,40,5,1,M,1,77036,TX
24538590,31606.2,53,1,2,F,2,90186,CA
28630455,2748.3,23,2,1,M,2,64199,MO
24532920,0.0,19,2,2,F,1,10047,NY
24538752,0.0,18,1,2,F,1,07303,NJ
25892858,5620.0,48,5,0,M,1,94256,CA
23171085,4362.2,27,2,0,F,2,75328,TX
20449455,14026.5,51,8,2,F,1,85701,AZ
29979972,31110.2,23,8,0,M,1,63152,MO
28630413,8364.7,59,7,1,M,1,60634,IL
23168025,7266.1,23,4,0,F,1,94174,CA
21802112,129643.8,55,8,1,M,2,75270,TX
19084030,8946.0,42,2,1,M,2,07171,NJ
31337523,150298.1,58,8,2,F,2,90785,CA
28633185,4171.2,49,9,1,F,1,98111,WA
28614873,1471.0,78,8,1,F,3,76164,TX
29977156,108761.4,52,12,2,F,2,28224,NC
20451390,55779.0,41,8,2,M,1,87137,NM
17723316,75682.1,51,6,4,F,2,55113,MN
31341111,64275.8,39,8,0,F,1,90191,CA
29994448,120223.4,53,13,0,M,1,76129,TX
24524964,17728.2,62,0,2,F,2,10007,NY
28617666,1850.1,36,6,3,F,2,70156,LA
16356852,328.6,85,5,3,F,2,79931,TX
23171918,6914.0,61,7,1,F,2,53277,WI
31348655,26415.5,70,0,0,F,2,46288,IN
29983272,33305.8,68,8,0,M,2,35233,AL
27254260,62594.0,40,2,0,M,2,46256,IN
29979642,28586.8,31,10,1,F,4,90009,CA
28624659,5339.5,47,7,2,F,2,96822,HI
16353384,6211.6,46,6,3,M,1,94256,CA
28631694,5432.5,55,5,2,F,4,45275,OH
31340375,69379.5,37,7,3,M,2,33157,FL
20443455,0.0,22,4,2,M,1,10126,NY
28623210,929.0,19,4,1,M,1,80243,CO
24529896,22420.8,33,1,4,M,2,60601,IL
23164166,35100.3,52,8,2,F,2,28224,NC
23172547,0.0,20,1,0,M,1,78738,TX
14991955,12774.3,41,7,4,F,2,93702,CA
13633220,66930.0,59,9,1,F,2,46240,IN
16353300,2535.1,72,12,3,F,2,37228,TN
20442780,50559.0,61,8,3,M,2,07117,NJ
16358724,3141.4,24,3,3,M,1,14669,NY
25892402,2276.6,38,5,0,F,1,38177,TN
13625960,0.0,16,1,1,F,1,77083,TX
29988244,40002.6,38,8,3,F,2,90145,CA
31354014,49785.8,49,6,0,F,1,92126,CA
14991383,29155.5,52,2,3,F,2,07117,NJ
25904106,1165.1,26,2,0,M,1,44126,OH
21811200,54639.0,18,6,1,M,1,94225,CA
19079578,8719.2,85,5,1,F,2,10248,NY
14997928,29962.9,59,9,2,M,1,90195,CA
24540660,12060.0,25,2,2,M,1,10083,NY
31344653,18425.3,82,2,0,F,2,19117,PA
24542658,13755.6,68,6,2,F,2,80274,CO
17713358,166202.4,50,7,3,M,2,90112,CA
28617435,3567.1,41,1,1,F,1,07149,NJ
20437455,0.0,19,8,2,M,1,77058,TX
16351992,0.0,18,10,3,F,1,90750,CA
25887443,0.0,19,8,0,M,1,77058,TX
13628240,69432.0,59,9,3,F,2,94174,CA
14994540,22752.4,46,6,2,M,1,90162,CA
13631910,26112.0,37,7,1,M,2,37215,TN
28628628,7456.7,57,7,2,F,2,77105,TX
31346424,129411.8,44,4,5,M,3,97248,OR
21800592,0.0,13,8,1,F,1,10181,NY
31340306,80033.1,69,9,0,M,1,92505,CA
19078962,22635.2,50,10,1,M,1,79917,TX
17723979,28276.3,60,7,2,M,2,80228,CO
25896373,954.2,89,6,0,M,2,77168,TX
20443590,55012.5,41,8,4,M,2,93702,CA
14997312,0.0,19,4,2,F,1,10160,NY
24535476,65635.2,34,2,2,M,1,76017,TX
19085976,51259.6,39,6,2,M,4,33133,FL
29986770,18176.4,65,5,0,M,2,53217,WI
19088300,6802.6,30,9,2,F,4,90083,CA
29988156,48199.8,56,6,1,M,2,96849,HI
23170337,3908.6,23,4,0,F,1,28223,NC
17721041,93852.2,28,5,2,M,1,75310,TX
20451990,0.0,20,9,2,F,1,92510,CA
